row_id,ans_within_component_1,ans_within_component_2,ans_within_component_3
1201,-2.6637757027392803,-1.4616595757246447,-1.7420966515720133
1202,-3.224774772964764,0.004453889535476912,0.3048693481470957
1238,-2.2287452212515992,-1.409007371960481,0.996960710745451
1239,-2.761045998275377,-2.0311606693048088,0.5250143425578483
1315,1.5231259455963457,-1.277416910498082,-0.09091374036754109
1316,1.0462053957324953,-1.1275212123326923,-0.19260549067069016
1317,0.6959511632886025,-2.2217502359868466,-1.943150768387378
1318,0.10247198876361799,1.4309528154380837,-1.2002551598072033
1319,0.12143182349472735,2.1998167593485163,-0.5649069999803565
1394,-1.6173062396395799,-1.814084079471027,-1.7412156046439786
1395,-1.7195437844280663,-1.3413363631557036,-1.0728790036675682
1396,-0.6502723601258121,-1.7650057498133196,0.9484345254205861
1397,-0.4106212105166236,-0.03503168331933971,-0.17570651805820872
1398,-0.5359052618459054,-1.2465897859037764,-0.38661714921856644
1449,-0.910778932312391,0.7845914597835025,1.5454817881752294
1450,-0.3662305356094918,-0.43111342936572333,0.07641861568986169
1451,-0.868652067660364,-0.7783176072189057,-2.191623629349571
1500,-2.0373087719072784,2.741562229036205,1.735946977918044
1501,-1.5981093561605846,-2.16139259199353,1.4678667595647281
1502,-1.5989611706573321,-0.22302688657301606,0.8494519792761525
1552,-2.5099068049684035,-1.1001447230929722,0.849391233298588
1553,-2.2522217753965976,-3.116334619272758,-2.201121566906943
1554,-1.9788342742473508,-1.3530363184218481,1.2021522110813476
1591,-1.6320679074967388,-3.0441154975306097,0.4806852137350002
1592,-0.04586717906620153,0.939432401489201,1.3168477253410509
1628,-2.0323651545398267,-0.6121005454946453,1.7498306286740026
1629,-0.9407033440491156,-0.5056568589214883,-0.05159262534211702
1665,0.9184083821477127,-1.147257154073342,-0.1970588017724904
1666,0.32566554087740085,-1.7036632239282845,1.2803828844265348
1747,-0.03206082175260855,3.6758386556347284,0.488451842874659
1748,-0.4437229343612376,-2.0951441353041265,-0.7266070538670236
1749,0.6872055278176988,-0.2586093916658996,-1.6182941704571734
1750,-0.3353744230672528,-2.0620148426768514,-2.5021709878274545
1751,-0.9371638716131834,0.1344776366599652,-2.7801211057341986
1826,-0.11098042812070465,-0.4652496886073051,0.3295683407540695
1827,0.5461610615340158,1.4340907689786997,-2.9225096402654147
1828,2.9683428781174612,1.4625612169428324,-0.5184323124925264
1829,1.4350264213285433,4.003777252508897,0.7660902902876562
1830,1.3207603742744418,2.3846799027241388,1.1369540888549658
1873,-0.4997314884460814,1.4843352141878046,0.283964526263426
1874,-0.8359825961607124,0.13697128270215744,1.0498732977021148
1914,-1.816273593020346,-1.4047003881295383,-0.1730825430105578
1915,-5.228119062904502,-1.5134071803523959,0.6508378438700647
1955,-2.2737920582840134,6.30690694289069,2.3835789700348515
1956,-1.6490612047781976,-1.2294959304243047,-0.6807407018383363
1992,-1.4239140124231056,1.8635846068049013,-0.44925688564974053
1993,-0.9081607933982895,-1.3719401454734228,-2.0174968907437107
2029,0.007108536321931773,-1.4061503696403914,1.8256947953694176
2030,1.530497165538755,-0.017423001563850782,2.1392917093274737
2066,-0.6781679920373985,0.37506438148563365,1.2649440783181793
2067,-1.4783179640099742,-2.2506804961912152,-1.4254931260010126
2140,1.849151367691057,0.6029059547650879,1.3020806626175379
2141,-1.1392886094174481,-1.7407561642706892,0.5935432921078321
2142,2.0466023366530917,-1.8264978601480626,-2.470556858530738
2143,1.8112908174351663,0.26808202497969985,-0.7271243047333559
2144,1.7326929083730713,2.9449795180513725,-0.05414127931415763
2219,1.732926527906981,0.273516026862218,-1.4105014206885618
2220,1.196730346524589,0.17909802467405678,1.7335475191719512
2221,1.7037768080767122,-0.6324317588885802,0.7509081572658266
2222,1.9977579841745472,2.2984499270034733,2.2158832037105407
2223,3.1940222056645378,2.2950522555732156,-1.8288033082790542
2265,0.2618879962955534,0.25015924708365794,0.7622962730301766
2266,-0.5232942033454375,-1.6482490999152912,0.8404711747236894
2305,2.5353935687498312,-1.2436668697418272,-2.026860128952849
2306,2.602766425807756,2.979099988175378,-0.8917159942780968
2346,0.27106776251465736,3.9007992164387915,0.9491819931137606
2347,3.827852629774561,3.199146043732129,-1.9442482390118676
2383,0.24013312658496458,1.4918668152393706,0.6814377099875094
2384,0.67827555353798,-0.2571358268118668,0.4269990368453017
2420,0.1676824541132985,0.316623623264607,0.00630118525174302
2421,-0.04107888502608535,0.4520599819077707,1.7631954033174053
2457,1.663509401539025,-1.5858382735203715,-0.223038406538428
2458,1.318258646543113,-2.796195274672883,1.5528564789855925
2535,-2.9739217757532654,6.529667928461913,0.6418367596928141
2536,-3.6044278973927315,-2.8212073948057936,-0.9278243754739226
2537,-4.002290338503151,-1.8543630011569037,1.9813737804474219
2538,-2.9433414358794057,-0.8132668040703653,-0.7034284538818566
2539,-1.739072539967275,-2.074064817808342,-0.18045161130298476
2614,-2.0780855619101724,-1.6866754894893246,-1.004562206900238
2615,-2.0739558423075612,-2.230384659894303,0.15728613573014405
2616,-2.247457133095305,-1.0337344014961591,1.3659526701464397
2617,-1.5179971099379834,4.353385276116231,-0.36125900774884423
2618,-2.866593436670269,-0.5673384424957288,-0.39036978642649695
2670,-2.903911304864315,4.27680132685211,0.6485983702058737
2671,-3.3687748398650434,-0.08840470587431659,0.25614819626640745
2672,-3.1726401274620835,-0.6649450314424882,-3.594043936822616
2721,-3.3437926713242545,2.32977055818525,0.5053013323893015
2722,-2.7874819883766397,-0.9059431254330013,0.6316507605378409
2723,-1.5540041945344103,-2.524658522494025,-0.3620803362103227
2774,-2.6790851303302166,4.797041438992274,0.11025495396454411
2775,-2.7495773602586753,-2.0334978005913773,0.7296875189818184
2776,-2.444116269932561,-0.8631243147600434,0.7545661156059842
2813,-0.47179064766185735,0.8122780442985473,0.519016952024872
2814,-1.0900373162659533,-0.35819233636414755,-0.4004335723320682
2850,-1.8577805770483269,-1.2082198408743048,-1.5691755970088503
2851,-1.559417366524482,-0.8329182633421011,-0.7913082166511238
2887,-2.4035271529898634,7.688696477226173,1.0081707876048984
2888,-2.0199215433468503,0.8152405792803479,-0.5139922326501826
2966,0.8661516048671675,1.6236818607616235,2.0016382864814752
2967,2.3890371063231286,0.7416088085637077,-3.494808321375074
2968,1.5835047577689714,-2.6554521812250886,1.4867857472187094
2969,2.0510554762071678,-0.12650249552084253,-2.9034407269521285
2970,2.9119499268272424,2.8539744956851116,0.5377212384176804
3045,-0.4810769495004091,0.9876616906943538,1.8863369660033176
3046,0.4308463103277578,-3.0385826939407723,2.240681970057122
3047,0.18187686252410357,-0.534585300750873,-2.4828549698450195
3048,0.2747751070000933,-0.4472461855396506,1.0364829757338203
3049,0.11185069953436881,0.16890451909134127,-2.9615417938146127
3090,1.8646180334040445,1.8917878186060126,0.6298851828582578
3091,0.9891256176873534,-1.757565110372261,-1.1137408833770528
3130,0.065137701839986,-0.7271872402093627,1.1704557690128525
3131,1.479459110653715,-0.2286089653583259,-1.9581895567617835
3171,1.521055776195186,2.542975674974544,0.6762237764791169
3172,0.7734084571467189,-1.3481406551158295,-1.6373842650272887
3208,2.6235336437957666,-1.338008339477259,1.4367651267747932
3209,1.711513166851539,-1.272576273248379,2.2588857099116173
3245,-0.5149178059846421,0.28322471853678466,0.4489395469627339
3246,-1.0567293405146725,-0.8011161069393972,1.1923272837902967
3282,0.9459683808506711,1.5057347634370564,2.0201431622183654
3283,1.7480433859573707,-0.8514031785379301,-0.6866972346155908
3358,2.1606531488965195,-3.0966875313258186,1.6100892174799704
3359,2.196341016175083,-2.9118548281177787,0.5301631961557925
3360,2.7379805956341174,-0.795674796207875,-2.784078223869512
3361,2.3275558668905845,-1.761726634440305,-1.5215370202698086
3362,2.1903092292486437,1.6772669640552271,1.0175548456367738
3437,1.2541883812477952,-0.7558455872928638,0.30247212103756677
3438,-0.06953822268655205,-2.6829075175223163,0.745004635234946
3439,0.07698042739316063,2.0031818882009813,1.565357293810245
3440,1.845190799014818,7.330902370101651,0.04456459776808768
3441,0.6827201524655254,-1.0325932886459672,-0.8604458309727736
3482,1.353151291600035,2.0564530650888355,-3.1116188780955367
3483,1.97638910215454,-1.604750518499563,1.2685238808836825
3522,0.7873198389685917,0.9309671747234493,1.0018837004881112
3523,0.3812016255706001,-1.589449366767791,-1.6786361450923204
3563,1.3279139961111346,2.409450444822515,0.5766937943295174
3564,1.8335763753521883,-2.046376257175616,-0.8132162747516869
3600,1.7917007954338848,-0.6498245802705526,2.14761559305355
3601,1.1473750676629146,-0.49308649107962155,-2.863385790759047
3637,3.1935295488204813,1.7584387652046447,0.6345179111062229
3638,2.585882896428589,-1.7500530207811023,1.1422706347825209
3674,3.1988656390059664,-1.0699187978048987,-1.83909431741259
3675,3.0035269610514064,-2.4404337573999175,2.589771069115828
3746,1.4536503534989311,1.2664878969218039,0.4081705396854343
3747,1.7445944279419698,-1.7097806226020982,0.17720036342235276
3748,3.1709511642575237,-4.785467757144608,4.269300001550283
3749,1.7318667884154408,0.5803249227555731,0.9874135328857101
3824,3.4036091740251866,-0.6647919933491923,0.07983333931378876
3825,2.8063080000661715,-0.8267550809918056,0.22825389456198103
3826,2.0693401894507373,-0.4134413957488913,0.843557897237003
3827,1.2122300927066487,-0.5717087506871492,0.9422995822322436
3828,2.333186732328947,1.5311124093974489,0.32531666541156357
3878,2.6391036168163797,1.295775552130478,0.8155846406101943
3879,4.2279565760020565,-1.850770386904236,0.567063973615892
3880,3.219563319528086,0.6281172294951108,0.8232774325869462
3929,3.2500689097895217,3.550753120979795,-0.9019267076143285
3930,3.7612255574404525,-1.6756827151652605,0.052410395993848245
3931,4.813576181962645,-3.413804832624609,2.26000389865717
3982,2.750443507420981,-0.05090781211578954,-1.0081534325391817
3983,3.4132880799832885,-3.1356840104455435,2.092976211717974
3984,3.2765289477650503,-0.6595429602651007,-4.403197865063505
4021,0.6892658735136092,-0.17306550084590167,-2.4206425593020535
4022,0.18551412213432217,0.9268633227766611,-0.3816423012553239
4058,2.408682491999984,0.6670727797139681,-1.079301233015732
4059,0.7785978625436316,0.18493700453588174,-0.04519833822558009
4095,-0.5169599680090482,0.17603654144621533,-0.2703404552024252
4096,-0.7190291342862905,0.6202328552578154,-1.970747301275118
4169,-3.8340983424599964,2.4763815008162964,0.2272427395252052
4170,-2.8613197184730814,0.5089604590527953,-0.37583880816876003
4171,-3.5700390114380616,0.02148350061581265,0.6356033345457233
4172,-3.523838306039366,-0.793778977096574,0.19309507949824423
4173,-4.015279129045815,-0.5200102995383433,0.12495777986628248
4248,-2.0826105217789244,-0.2756028970799402,-0.6291317555887789
4249,-2.5720073170785964,-0.5176561014958974,-0.5959011328069219
4250,-2.4799643326851784,-0.25694498783274805,1.1923423889971627
4251,-2.779789159501669,1.304178723358219,-1.07511118219736
4252,-3.6787836683603454,1.3332623453194181,-0.1761663427827267
4293,-2.7068207314533885,-1.0003385478043645,0.640041271192169
4294,-2.1727363157991086,-0.08162315503683346,0.45447083703094165
4333,-3.19146667595481,0.3993557176008811,-1.1414647144021162
4334,-1.7623272276362836,-1.1436486547595712,-0.8832431791382298
4373,-3.419293278299389,-0.20934586323197,-0.5182467800927978
4374,-1.9000681344772878,-0.29604293387269814,0.6861651334254785
4410,-2.1693459147794223,0.9549260339667046,-0.7515068981241303
4411,-2.461123931087401,0.28936773877522937,-0.2891783996084718
4447,-4.421749749652171,-0.22835898188835232,0.02151154257759713
4448,-3.9207454610293473,0.9238948786891223,-1.842767208453049
4484,-4.900855453011244,0.5161605156712595,-3.638279826793571
4485,-4.84749888514482,4.853082269119389,1.4159019090641194
4563,0.7223336218895311,-1.09728340972686,-0.05044398311118023
4564,0.8957145129406617,1.644398654705155,1.0744515167358906
4565,1.2093023831669192,-0.8254984853968026,-2.0889634661367955
4566,0.8821662611566324,1.7561407576451824,0.28756449804253675
4567,0.3872049246834017,-0.6389831661077261,0.24260007451618792
4642,1.6459232839543108,-0.5376166357629325,-0.45282885791507893
4643,1.8528301410022254,0.022625915743560678,1.1040831433365248
4644,0.8629812117950887,-0.4869707500757027,0.37994456651413566
4645,0.7000992203280149,-0.10713035735560318,-1.0935903840948156
4646,0.6369429156996226,-1.2655471123724586,1.423061930359961
4687,-0.000888277396800831,-0.3488296592516183,-0.2646229778835059
4688,1.9698417138210549,-0.7910985729029147,1.4000883250549907
4727,1.0855231176003106,-0.4116852246239973,0.40605334644400737
4728,1.5743045298010618,1.13171129759824,0.7367634481044864
4767,1.3171123432815555,0.2980935072778601,1.0086526707128267
4768,1.8119312118343238,-1.3658705210675863,0.5152884387147019
4804,0.37798266996012336,0.29984811277690315,-2.858443589016381
4805,0.7474658891291319,-0.18425933747585835,1.8779939132914873
4841,-0.23955726716217904,0.40733654919826723,0.15811190462175204
4842,-0.2438351927958285,1.0884219338048646,-0.3296854124239165
4878,-1.7146646274733541,0.7756830582407194,-0.37414782620733034
4879,-1.3125161893263275,0.8825013452609113,0.8320607567843673
4954,-2.172464692425877,1.6698658665367774,0.796915320008584
4955,-2.525698102325604,-0.8407205321539708,-1.0786828099510684
4956,-1.8232544961363135,-0.03689252589491367,1.1993705612922938
4957,-1.767098233438422,-0.04241068198864576,0.3622270069508976
4958,-2.1758064733824822,-0.4548093679858128,1.149892707506024
5033,-0.11210583287973591,0.4957250646251224,-2.1061947275286963
5034,1.3325815473843723,-0.5517986183810634,0.44655444774501984
5035,0.9607406609470196,0.2131170651505942,1.0835237969603748
5036,1.2050571409032116,0.029023370114869912,1.3898284782992703
5037,0.6955919181073497,-0.5667867773223265,0.5413590797215186
5080,-1.4807042700880246,-1.3389363897787132,-0.2760452688371374
5081,-0.8310456218138779,0.41027062535314424,0.029654261334946235
5126,0.5733676448933963,0.9392590583017514,-0.5010426398037388
5127,0.0712298595015677,0.045117492843671336,-0.2580962206648868
5128,-1.4852375821213244,0.4411964848088288,0.07210556706524596
5172,-0.16079675606049532,1.4662722043614071,-0.3056307950911561
5173,-0.16156601036376594,-0.5304863300534194,0.23264645059519354
5209,0.2763397381888445,1.038264218717035,-1.276547256842492
5210,0.8502497614209995,1.9675215971458506,0.7624866713156921
5246,-0.2200175300175328,1.2011423381895356,-0.07221290156439299
5247,1.0534105207828284,0.8033992201516544,-1.148080390998984
5283,2.0036774056747824,0.3200877874065284,-2.9089125760228733
5284,3.6468708182753056,0.6387348809523293,0.13130169855182075
5355,-0.03487558557280202,-0.5238606964937467,0.39814140774185236
5356,-1.1572799762927917,-0.555381021625849,-0.2279464627418111
5357,-2.498388623037156,-0.3092006605918288,0.14231165788973602
5358,-2.759335824685607,-0.1564625999871429,1.4406568620894098
5433,0.8976344649931729,-1.021239913413212,-0.80900618506807
5434,0.3331248072992258,-0.9580258431293204,0.44324237007246897
5435,-0.13351349339013752,-0.5411986510807584,1.3177055549179872
5436,-0.9872467672496522,0.09852677037962294,-0.16136632948473015
5437,-1.1318478742760871,0.10399512946132496,0.8894962670007939
5481,-0.3444461263508476,-0.6251425090949934,1.1253603714068274
5482,-0.5134778431356418,-1.6410394945712434,-0.08297659021971339
5523,1.224249479260352,-0.6585163915834297,0.636488668036308
5524,0.4051868383424954,-0.9309303608311476,0.0887521850835551
5566,0.40187363987807073,-1.6231575334460082,-0.6578082219655413
5567,0.2225445191708904,-1.6800911570434327,0.9633707471626882
5603,3.0424807777874396,0.27079225945676977,-0.7516506593275473
5604,2.693005585127062,0.7135801777158932,0.7657511761672705
5640,1.2382883814992223,0.70750772325424,-0.6094683836414304
5641,1.206478248662369,1.715995209169703,0.05154772414770671
5677,1.0934493227131574,0.20415536905316461,-2.147937443598842
5678,1.2623788858367675,1.527764225465451,-0.41125952826510925
5755,-0.454305260639507,-1.3882126456403694,-0.9072784773544595
5756,-1.1020567077802226,-0.6904482925475905,0.8853987583642017
5757,-1.2379973829957087,-1.0709172665735978,1.0324173471085136
5758,-1.0114129809116061,-0.6076514799132076,1.2441499286667665
5759,-0.8465778012588335,-0.8353848247141133,0.6348406955532493
5834,-0.29826253116476403,-0.4515794728515787,-0.9047291064568601
5835,-1.116779078112775,-0.10736264301963322,0.3647923134706056
5836,-1.5084452396011716,-0.2731638891123579,0.2941248243910435
5837,-1.0520590901115672,0.4608022038279607,1.0749352257685214
5838,-1.5725375090134517,0.46933552904256853,-0.37624255587786964
5880,1.366850883156043,0.4508750010452311,0.8928938801098529
5881,-1.7296126130824223,-0.38872373147571526,0.4561563950072409
5922,-0.6029326507685715,-0.8206157298984504,0.24539150617865174
5923,-0.39946173514436645,-0.14652287175522966,0.2309472068763819
5964,-0.6291002609551611,0.15381555835321273,0.08853021717482246
5965,-0.3754555503793291,-0.696741982395902,-0.8182548987754134
6001,0.9877688331724709,0.38426664853463444,-0.21352013961309932
6002,1.4203901523883369,0.6778707074585013,-0.18068420007750463
6038,2.6434658949852254,0.15201248039098988,-1.7400182426276776
6039,2.5278889465903505,0.8229083290287929,-1.283237986711046
6075,1.44361598906546,0.6384725623894342,-1.7994570385608635
6076,1.333411440955847,1.8327397276621282,0.10901869993967739
